Cement ,Blast Furnance Slag,Fly Ash,Water,Limestone Powder,Silica Fume,Quartz Powder,Superplasticizer,Coarse Aggregate ,Fiber,Nano-Silica,Fine Aggregate,Age,Compressive Strength
388.6 ,97.1 ,0.0 ,157.9 ,0.0 ,0.0 ,0.0 ,12.1 ,852.1 ,0.0 ,0.0 ,925.7 ,91 ,57.60 
531.3 ,0.0 ,0.0 ,141.8 ,0.0 ,0.0 ,0.0 ,28.2 ,852.1 ,0.0 ,0.0 ,893.7 ,91 ,59.20 
425.0 ,106.3 ,0.0 ,153.5 ,0.0 ,0.0 ,0.0 ,16.5 ,852.1 ,0.0 ,0.0 ,887.1 ,91 ,65.20 
318.8 ,212.5 ,0.0 ,155.7 ,0.0 ,0.0 ,0.0 ,14.3 ,852.1 ,0.0 ,0.0 ,880.4 ,91 ,68.10 
401.8 ,94.7 ,0.0 ,147.4 ,0.0 ,0.0 ,0.0 ,11.4 ,946.8 ,0.0 ,0.0 ,852.1 ,91 ,75.50 
362.6 ,189.0 ,0.0 ,164.9 ,0.0 ,0.0 ,0.0 ,11.6 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,79.30 
379.5 ,151.2 ,0.0 ,153.9 ,0.0 ,0.0 ,0.0 ,15.9 ,1134.3 ,0.0 ,0.0 ,605.0 ,91 ,56.50 
362.6 ,189.0 ,0.0 ,164.9 ,0.0 ,0.0 ,0.0 ,11.6 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,79.30 
286.3 ,200.9 ,0.0 ,144.7 ,0.0 ,0.0 ,0.0 ,11.2 ,1004.6 ,0.0 ,0.0 ,803.7 ,91 ,76.80 
362.6 ,189.0 ,0.0 ,164.9 ,0.0 ,0.0 ,0.0 ,11.6 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,79.30 
439.0 ,177.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,11.1 ,884.9 ,0.0 ,0.0 ,707.9 ,91 ,73.30 
389.9 ,189.0 ,0.0 ,145.9 ,0.0 ,0.0 ,0.0 ,22.0 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,82.60 
362.6 ,189.0 ,0.0 ,164.9 ,0.0 ,0.0 ,0.0 ,11.6 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,79.30 
337.9 ,189.0 ,0.0 ,174.9 ,0.0 ,0.0 ,0.0 ,9.5 ,944.7 ,0.0 ,0.0 ,755.8 ,91 ,67.80 
222.4 ,0.0 ,96.7 ,189.3 ,0.0 ,0.0 ,0.0 ,4.5 ,967.1 ,0.0 ,0.0 ,870.3 ,3 ,11.58 
222.4 ,0.0 ,96.7 ,189.3 ,0.0 ,0.0 ,0.0 ,4.5 ,967.1 ,0.0 ,0.0 ,870.3 ,14 ,24.45 
222.4 ,0.0 ,96.7 ,189.3 ,0.0 ,0.0 ,0.0 ,4.5 ,967.1 ,0.0 ,0.0 ,870.3 ,28 ,24.89 
222.4 ,0.0 ,96.7 ,189.3 ,0.0 ,0.0 ,0.0 ,4.5 ,967.1 ,0.0 ,0.0 ,870.3 ,56 ,29.45 
222.4 ,0.0 ,96.7 ,189.3 ,0.0 ,0.0 ,0.0 ,4.5 ,967.1 ,0.0 ,0.0 ,870.3 ,100 ,40.71 
233.8 ,0.0 ,94.6 ,197.9 ,0.0 ,0.0 ,0.0 ,4.6 ,947.0 ,0.0 ,0.0 ,852.2 ,3 ,10.38 
233.8 ,0.0 ,94.6 ,197.9 ,0.0 ,0.0 ,0.0 ,4.6 ,947.0 ,0.0 ,0.0 ,852.2 ,14 ,22.14 
233.8 ,0.0 ,94.6 ,197.9 ,0.0 ,0.0 ,0.0 ,4.6 ,947.0 ,0.0 ,0.0 ,852.2 ,28 ,22.84 
233.8 ,0.0 ,94.6 ,197.9 ,0.0 ,0.0 ,0.0 ,4.6 ,947.0 ,0.0 ,0.0 ,852.2 ,56 ,27.66 
233.8 ,0.0 ,94.6 ,197.9 ,0.0 ,0.0 ,0.0 ,4.6 ,947.0 ,0.0 ,0.0 ,852.2 ,100 ,34.56 
194.7 ,0.0 ,100.5 ,165.6 ,0.0 ,0.0 ,0.0 ,7.5 ,1006.4 ,0.0 ,0.0 ,905.9 ,3 ,12.45 
194.7 ,0.0 ,100.5 ,165.6 ,0.0 ,0.0 ,0.0 ,7.5 ,1006.4 ,0.0 ,0.0 ,905.9 ,14 ,24.99 
194.7 ,0.0 ,100.5 ,165.6 ,0.0 ,0.0 ,0.0 ,7.5 ,1006.4 ,0.0 ,0.0 ,905.9 ,28 ,25.72 
194.7 ,0.0 ,100.5 ,165.6 ,0.0 ,0.0 ,0.0 ,7.5 ,1006.4 ,0.0 ,0.0 ,905.9 ,56 ,33.96 
194.7 ,0.0 ,100.5 ,165.6 ,0.0 ,0.0 ,0.0 ,7.5 ,1006.4 ,0.0 ,0.0 ,905.9 ,100 ,37.34 
190.7 ,0.0 ,125.4 ,162.1 ,0.0 ,0.0 ,0.0 ,7.8 ,1090.0 ,0.0 ,0.0 ,804.0 ,3 ,15.04 
190.7 ,0.0 ,125.4 ,162.1 ,0.0 ,0.0 ,0.0 ,7.8 ,1090.0 ,0.0 ,0.0 ,804.0 ,14 ,21.06 
190.7 ,0.0 ,125.4 ,162.1 ,0.0 ,0.0 ,0.0 ,7.8 ,1090.0 ,0.0 ,0.0 ,804.0 ,28 ,26.40 
190.7 ,0.0 ,125.4 ,162.1 ,0.0 ,0.0 ,0.0 ,7.8 ,1090.0 ,0.0 ,0.0 ,804.0 ,56 ,35.34 
190.7 ,0.0 ,125.4 ,162.1 ,0.0 ,0.0 ,0.0 ,7.8 ,1090.0 ,0.0 ,0.0 ,804.0 ,100 ,40.57 
212.1 ,0.0 ,121.6 ,180.3 ,0.0 ,0.0 ,0.0 ,5.7 ,1057.6 ,0.0 ,0.0 ,779.3 ,3 ,12.47 
212.1 ,0.0 ,121.6 ,180.3 ,0.0 ,0.0 ,0.0 ,5.7 ,1057.6 ,0.0 ,0.0 ,779.3 ,14 ,20.92 
212.1 ,0.0 ,121.6 ,180.3 ,0.0 ,0.0 ,0.0 ,5.7 ,1057.6 ,0.0 ,0.0 ,779.3 ,28 ,24.90 
212.1 ,0.0 ,121.6 ,180.3 ,0.0 ,0.0 ,0.0 ,5.7 ,1057.6 ,0.0 ,0.0 ,779.3 ,56 ,34.20 
212.1 ,0.0 ,121.6 ,180.3 ,0.0 ,0.0 ,0.0 ,5.7 ,1057.6 ,0.0 ,0.0 ,779.3 ,100 ,39.61 
230.0 ,0.0 ,118.3 ,195.5 ,0.0 ,0.0 ,0.0 ,4.6 ,1029.4 ,0.0 ,0.0 ,758.6 ,3 ,10.03 
230.0 ,0.0 ,118.3 ,195.5 ,0.0 ,0.0 ,0.0 ,4.6 ,1029.4 ,0.0 ,0.0 ,758.6 ,14 ,20.08 
230.0 ,0.0 ,118.3 ,195.5 ,0.0 ,0.0 ,0.0 ,4.6 ,1029.4 ,0.0 ,0.0 ,758.6 ,28 ,24.48 
230.0 ,0.0 ,118.3 ,195.5 ,0.0 ,0.0 ,0.0 ,4.6 ,1029.4 ,0.0 ,0.0 ,758.6 ,56 ,31.54 
230.0 ,0.0 ,118.3 ,195.5 ,0.0 ,0.0 ,0.0 ,4.6 ,1029.4 ,0.0 ,0.0 ,758.6 ,100 ,35.34 
190.3 ,0.0 ,125.2 ,161.9 ,0.0 ,0.0 ,0.0 ,9.9 ,1088.1 ,0.0 ,0.0 ,802.6 ,3 ,9.45 
190.3 ,0.0 ,125.2 ,161.9 ,0.0 ,0.0 ,0.0 ,9.9 ,1088.1 ,0.0 ,0.0 ,802.6 ,14 ,22.72 
190.3 ,0.0 ,125.2 ,161.9 ,0.0 ,0.0 ,0.0 ,9.9 ,1088.1 ,0.0 ,0.0 ,802.6 ,28 ,28.47 
190.3 ,0.0 ,125.2 ,161.9 ,0.0 ,0.0 ,0.0 ,9.9 ,1088.1 ,0.0 ,0.0 ,802.6 ,56 ,38.56 
190.3 ,0.0 ,125.2 ,161.9 ,0.0 ,0.0 ,0.0 ,9.9 ,1088.1 ,0.0 ,0.0 ,802.6 ,100 ,40.39 
166.1 ,0.0 ,163.3 ,176.5 ,0.0 ,0.0 ,0.0 ,4.5 ,1058.6 ,0.0 ,0.0 ,780.1 ,3 ,10.76 
166.1 ,0.0 ,163.3 ,176.5 ,0.0 ,0.0 ,0.0 ,4.5 ,1058.6 ,0.0 ,0.0 ,780.1 ,14 ,25.48 
166.1 ,0.0 ,163.3 ,176.5 ,0.0 ,0.0 ,0.0 ,4.5 ,1058.6 ,0.0 ,0.0 ,780.1 ,28 ,21.54 
166.1 ,0.0 ,163.3 ,176.5 ,0.0 ,0.0 ,0.0 ,4.5 ,1058.6 ,0.0 ,0.0 ,780.1 ,56 ,28.63 
166.1 ,0.0 ,163.3 ,176.5 ,0.0 ,0.0 ,0.0 ,4.5 ,1058.6 ,0.0 ,0.0 ,780.1 ,100 ,33.54 
168.0 ,42.1 ,163.8 ,121.8 ,0.0 ,0.0 ,0.0 ,5.7 ,1058.7 ,0.0 ,0.0 ,780.1 ,3 ,7.75 
168.0 ,42.1 ,163.8 ,121.8 ,0.0 ,0.0 ,0.0 ,5.7 ,1058.7 ,0.0 ,0.0 ,780.1 ,14 ,17.82 
168.0 ,42.1 ,163.8 ,121.8 ,0.0 ,0.0 ,0.0 ,5.7 ,1058.7 ,0.0 ,0.0 ,780.1 ,28 ,24.24 
168.0 ,42.1 ,163.8 ,121.8 ,0.0 ,0.0 ,0.0 ,5.7 ,1058.7 ,0.0 ,0.0 ,780.1 ,56 ,32.85 
168.0 ,42.1 ,163.8 ,121.8 ,0.0 ,0.0 ,0.0 ,5.7 ,1058.7 ,0.0 ,0.0 ,780.1 ,100 ,39.23 
213.7 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.9 ,1065.8 ,0.0 ,0.0 ,785.4 ,3 ,18.00 
213.7 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.9 ,1065.8 ,0.0 ,0.0 ,785.4 ,14 ,30.39 
213.7 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.9 ,1065.8 ,0.0 ,0.0 ,785.4 ,28 ,45.71 
213.7 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.9 ,1065.8 ,0.0 ,0.0 ,785.4 ,56 ,50.77 
213.7 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.9 ,1065.8 ,0.0 ,0.0 ,785.4 ,100 ,53.90 
213.8 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.7 ,1066.0 ,0.0 ,0.0 ,785.5 ,3 ,13.18 
213.8 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.7 ,1066.0 ,0.0 ,0.0 ,785.5 ,14 ,17.84 
213.8 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.7 ,1066.0 ,0.0 ,0.0 ,785.5 ,28 ,40.23 
213.8 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.7 ,1066.0 ,0.0 ,0.0 ,785.5 ,56 ,47.13 
213.8 ,98.1 ,24.5 ,181.7 ,0.0 ,0.0 ,0.0 ,6.7 ,1066.0 ,0.0 ,0.0 ,785.5 ,100 ,49.97 
229.7 ,0.0 ,118.2 ,195.2 ,0.0 ,0.0 ,0.0 ,6.1 ,1028.1 ,0.0 ,0.0 ,757.6 ,3 ,13.36 
229.7 ,0.0 ,118.2 ,195.2 ,0.0 ,0.0 ,0.0 ,6.1 ,1028.1 ,0.0 ,0.0 ,757.6 ,14 ,22.32 
229.7 ,0.0 ,118.2 ,195.2 ,0.0 ,0.0 ,0.0 ,6.1 ,1028.1 ,0.0 ,0.0 ,757.6 ,28 ,24.54 
229.7 ,0.0 ,118.2 ,195.2 ,0.0 ,0.0 ,0.0 ,6.1 ,1028.1 ,0.0 ,0.0 ,757.6 ,56 ,31.35 
229.7 ,0.0 ,118.2 ,195.2 ,0.0 ,0.0 ,0.0 ,6.1 ,1028.1 ,0.0 ,0.0 ,757.6 ,100 ,40.86 
238.1 ,0.0 ,94.1 ,186.7 ,0.0 ,0.0 ,0.0 ,7.0 ,949.9 ,0.0 ,0.0 ,847.0 ,3 ,19.93 
238.1 ,0.0 ,94.1 ,186.7 ,0.0 ,0.0 ,0.0 ,7.0 ,949.9 ,0.0 ,0.0 ,847.0 ,14 ,25.69 
238.1 ,0.0 ,94.1 ,186.7 ,0.0 ,0.0 ,0.0 ,7.0 ,949.9 ,0.0 ,0.0 ,847.0 ,28 ,30.23 
238.1 ,0.0 ,94.1 ,186.7 ,0.0 ,0.0 ,0.0 ,7.0 ,949.9 ,0.0 ,0.0 ,847.0 ,56 ,39.59 
238.1 ,0.0 ,94.1 ,186.7 ,0.0 ,0.0 ,0.0 ,7.0 ,949.9 ,0.0 ,0.0 ,847.0 ,100 ,44.30 
250.0 ,0.0 ,95.7 ,187.4 ,0.0 ,0.0 ,0.0 ,5.5 ,956.9 ,0.0 ,0.0 ,861.2 ,3 ,13.82 
250.0 ,0.0 ,95.7 ,187.4 ,0.0 ,0.0 ,0.0 ,5.5 ,956.9 ,0.0 ,0.0 ,861.2 ,14 ,24.92 
250.0 ,0.0 ,95.7 ,187.4 ,0.0 ,0.0 ,0.0 ,5.5 ,956.9 ,0.0 ,0.0 ,861.2 ,28 ,29.22 
250.0 ,0.0 ,95.7 ,187.4 ,0.0 ,0.0 ,0.0 ,5.5 ,956.9 ,0.0 ,0.0 ,861.2 ,56 ,38.33 
250.0 ,0.0 ,95.7 ,187.4 ,0.0 ,0.0 ,0.0 ,5.5 ,956.9 ,0.0 ,0.0 ,861.2 ,100 ,42.35 
212.5 ,0.0 ,100.4 ,159.3 ,0.0 ,0.0 ,0.0 ,8.7 ,1007.8 ,0.0 ,0.0 ,903.6 ,3 ,13.54 
212.5 ,0.0 ,100.4 ,159.3 ,0.0 ,0.0 ,0.0 ,8.7 ,1007.8 ,0.0 ,0.0 ,903.6 ,14 ,26.31 
212.5 ,0.0 ,100.4 ,159.3 ,0.0 ,0.0 ,0.0 ,8.7 ,1007.8 ,0.0 ,0.0 ,903.6 ,28 ,31.64 
212.5 ,0.0 ,100.4 ,159.3 ,0.0 ,0.0 ,0.0 ,8.7 ,1007.8 ,0.0 ,0.0 ,903.6 ,56 ,42.55 
212.5 ,0.0 ,100.4 ,159.3 ,0.0 ,0.0 ,0.0 ,8.7 ,1007.8 ,0.0 ,0.0 ,903.6 ,100 ,42.92 
212.6 ,0.0 ,100.4 ,159.4 ,0.0 ,0.0 ,0.0 ,10.4 ,1003.8 ,0.0 ,0.0 ,903.8 ,3 ,13.33 
212.6 ,0.0 ,100.4 ,159.4 ,0.0 ,0.0 ,0.0 ,10.4 ,1003.8 ,0.0 ,0.0 ,903.8 ,14 ,25.37 
212.6 ,0.0 ,100.4 ,159.4 ,0.0 ,0.0 ,0.0 ,10.4 ,1003.8 ,0.0 ,0.0 ,903.8 ,28 ,37.40 
212.6 ,0.0 ,100.4 ,159.4 ,0.0 ,0.0 ,0.0 ,10.4 ,1003.8 ,0.0 ,0.0 ,903.8 ,56 ,44.40 
212.6 ,0.0 ,100.4 ,159.4 ,0.0 ,0.0 ,0.0 ,10.4 ,1003.8 ,0.0 ,0.0 ,903.8 ,100 ,47.74 
212.0 ,0.0 ,124.8 ,159.0 ,0.0 ,0.0 ,0.0 ,7.8 ,1085.4 ,0.0 ,0.0 ,799.5 ,3 ,19.52 
212.0 ,0.0 ,124.8 ,159.0 ,0.0 ,0.0 ,0.0 ,7.8 ,1085.4 ,0.0 ,0.0 ,799.5 ,14 ,31.35 
212.0 ,0.0 ,124.8 ,159.0 ,0.0 ,0.0 ,0.0 ,7.8 ,1085.4 ,0.0 ,0.0 ,799.5 ,28 ,38.50 
212.0 ,0.0 ,124.8 ,159.0 ,0.0 ,0.0 ,0.0 ,7.8 ,1085.4 ,0.0 ,0.0 ,799.5 ,56 ,45.08 
212.0 ,0.0 ,124.8 ,159.0 ,0.0 ,0.0 ,0.0 ,7.8 ,1085.4 ,0.0 ,0.0 ,799.5 ,100 ,47.82 
231.8 ,0.0 ,121.6 ,174.0 ,0.0 ,0.0 ,0.0 ,6.7 ,1056.4 ,0.0 ,0.0 ,778.5 ,3 ,15.44 
231.8 ,0.0 ,121.6 ,174.0 ,0.0 ,0.0 ,0.0 ,6.7 ,1056.4 ,0.0 ,0.0 ,778.5 ,14 ,26.77 
231.8 ,0.0 ,121.6 ,174.0 ,0.0 ,0.0 ,0.0 ,6.7 ,1056.4 ,0.0 ,0.0 ,778.5 ,28 ,33.73 
231.8 ,0.0 ,121.6 ,174.0 ,0.0 ,0.0 ,0.0 ,6.7 ,1056.4 ,0.0 ,0.0 ,778.5 ,56 ,42.70 
231.8 ,0.0 ,121.6 ,174.0 ,0.0 ,0.0 ,0.0 ,6.7 ,1056.4 ,0.0 ,0.0 ,778.5 ,100 ,45.84 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,5.8 ,1028.4 ,0.0 ,0.0 ,757.7 ,3 ,17.22 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,5.8 ,1028.4 ,0.0 ,0.0 ,757.7 ,14 ,29.93 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,5.8 ,1028.4 ,0.0 ,0.0 ,757.7 ,28 ,29.65 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,5.8 ,1028.4 ,0.0 ,0.0 ,757.7 ,56 ,36.97 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,5.8 ,1028.4 ,0.0 ,0.0 ,757.7 ,100 ,43.58 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,6.4 ,1028.4 ,0.0 ,0.0 ,757.7 ,3 ,13.12 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,6.4 ,1028.4 ,0.0 ,0.0 ,757.7 ,14 ,24.43 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,6.4 ,1028.4 ,0.0 ,0.0 ,757.7 ,28 ,32.66 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,6.4 ,1028.4 ,0.0 ,0.0 ,757.7 ,56 ,36.64 
251.4 ,0.0 ,118.3 ,188.5 ,0.0 ,0.0 ,0.0 ,6.4 ,1028.4 ,0.0 ,0.0 ,757.7 ,100 ,44.21 
181.4 ,0.0 ,167.0 ,169.6 ,0.0 ,0.0 ,0.0 ,7.6 ,1055.6 ,0.0 ,0.0 ,777.8 ,3 ,13.62 
181.4 ,0.0 ,167.0 ,169.6 ,0.0 ,0.0 ,0.0 ,7.6 ,1055.6 ,0.0 ,0.0 ,777.8 ,14 ,21.60 
181.4 ,0.0 ,167.0 ,169.6 ,0.0 ,0.0 ,0.0 ,7.6 ,1055.6 ,0.0 ,0.0 ,777.8 ,28 ,27.77 
181.4 ,0.0 ,167.0 ,169.6 ,0.0 ,0.0 ,0.0 ,7.6 ,1055.6 ,0.0 ,0.0 ,777.8 ,56 ,35.57 
181.4 ,0.0 ,167.0 ,169.6 ,0.0 ,0.0 ,0.0 ,7.6 ,1055.6 ,0.0 ,0.0 ,777.8 ,100 ,45.37 
182.0 ,45.2 ,122.0 ,170.2 ,0.0 ,0.0 ,0.0 ,8.2 ,1059.4 ,0.0 ,0.0 ,780.7 ,3 ,7.32 
182.0 ,45.2 ,122.0 ,170.2 ,0.0 ,0.0 ,0.0 ,8.2 ,1059.4 ,0.0 ,0.0 ,780.7 ,14 ,21.50 
182.0 ,45.2 ,122.0 ,170.2 ,0.0 ,0.0 ,0.0 ,8.2 ,1059.4 ,0.0 ,0.0 ,780.7 ,28 ,31.27 
182.0 ,45.2 ,122.0 ,170.2 ,0.0 ,0.0 ,0.0 ,8.2 ,1059.4 ,0.0 ,0.0 ,780.7 ,56 ,43.50 
182.0 ,45.2 ,122.0 ,170.2 ,0.0 ,0.0 ,0.0 ,8.2 ,1059.4 ,0.0 ,0.0 ,780.7 ,100 ,48.67 
168.9 ,42.2 ,124.3 ,158.3 ,0.0 ,0.0 ,0.0 ,10.8 ,1080.8 ,0.0 ,0.0 ,796.2 ,3 ,7.40 
168.9 ,42.2 ,124.3 ,158.3 ,0.0 ,0.0 ,0.0 ,10.8 ,1080.8 ,0.0 ,0.0 ,796.2 ,14 ,23.51 
168.9 ,42.2 ,124.3 ,158.3 ,0.0 ,0.0 ,0.0 ,10.8 ,1080.8 ,0.0 ,0.0 ,796.2 ,28 ,31.12 
168.9 ,42.2 ,124.3 ,158.3 ,0.0 ,0.0 ,0.0 ,10.8 ,1080.8 ,0.0 ,0.0 ,796.2 ,56 ,39.15 
168.9 ,42.2 ,124.3 ,158.3 ,0.0 ,0.0 ,0.0 ,10.8 ,1080.8 ,0.0 ,0.0 ,796.2 ,100 ,48.15 
290.4 ,0.0 ,96.2 ,168.1 ,0.0 ,0.0 ,0.0 ,9.4 ,961.2 ,0.0 ,0.0 ,865.0 ,3 ,22.50 
290.4 ,0.0 ,96.2 ,168.1 ,0.0 ,0.0 ,0.0 ,9.4 ,961.2 ,0.0 ,0.0 ,865.0 ,14 ,34.67 
290.4 ,0.0 ,96.2 ,168.1 ,0.0 ,0.0 ,0.0 ,9.4 ,961.2 ,0.0 ,0.0 ,865.0 ,28 ,34.74 
290.4 ,0.0 ,96.2 ,168.1 ,0.0 ,0.0 ,0.0 ,9.4 ,961.2 ,0.0 ,0.0 ,865.0 ,56 ,45.08 
290.4 ,0.0 ,96.2 ,168.1 ,0.0 ,0.0 ,0.0 ,9.4 ,961.2 ,0.0 ,0.0 ,865.0 ,100 ,48.97 
277.1 ,0.0 ,97.4 ,160.6 ,0.0 ,0.0 ,0.0 ,11.8 ,973.9 ,0.0 ,0.0 ,875.6 ,3 ,23.14 
277.1 ,0.0 ,97.4 ,160.6 ,0.0 ,0.0 ,0.0 ,11.8 ,973.9 ,0.0 ,0.0 ,875.6 ,14 ,41.89 
277.1 ,0.0 ,97.4 ,160.6 ,0.0 ,0.0 ,0.0 ,11.8 ,973.9 ,0.0 ,0.0 ,875.6 ,28 ,48.28 
277.1 ,0.0 ,97.4 ,160.6 ,0.0 ,0.0 ,0.0 ,11.8 ,973.9 ,0.0 ,0.0 ,875.6 ,56 ,51.04 
277.1 ,0.0 ,97.4 ,160.6 ,0.0 ,0.0 ,0.0 ,11.8 ,973.9 ,0.0 ,0.0 ,875.6 ,100 ,55.64 
295.7 ,0.0 ,95.6 ,171.5 ,0.0 ,0.0 ,0.0 ,8.9 ,955.1 ,0.0 ,0.0 ,859.2 ,3 ,22.95 
295.7 ,0.0 ,95.6 ,171.5 ,0.0 ,0.0 ,0.0 ,8.9 ,955.1 ,0.0 ,0.0 ,859.2 ,14 ,35.23 
295.7 ,0.0 ,95.6 ,171.5 ,0.0 ,0.0 ,0.0 ,8.9 ,955.1 ,0.0 ,0.0 ,859.2 ,28 ,39.94 
295.7 ,0.0 ,95.6 ,171.5 ,0.0 ,0.0 ,0.0 ,8.9 ,955.1 ,0.0 ,0.0 ,859.2 ,56 ,48.72 
295.7 ,0.0 ,95.6 ,171.5 ,0.0 ,0.0 ,0.0 ,8.9 ,955.1 ,0.0 ,0.0 ,859.2 ,100 ,52.04 
251.8 ,0.0 ,99.9 ,146.1 ,0.0 ,0.0 ,0.0 ,12.4 ,1006.0 ,0.0 ,0.0 ,899.8 ,3 ,21.02 
251.8 ,0.0 ,99.9 ,146.1 ,0.0 ,0.0 ,0.0 ,12.4 ,1006.0 ,0.0 ,0.0 ,899.8 ,14 ,33.36 
251.8 ,0.0 ,99.9 ,146.1 ,0.0 ,0.0 ,0.0 ,12.4 ,1006.0 ,0.0 ,0.0 ,899.8 ,28 ,33.94 
251.8 ,0.0 ,99.9 ,146.1 ,0.0 ,0.0 ,0.0 ,12.4 ,1006.0 ,0.0 ,0.0 ,899.8 ,56 ,44.14 
251.8 ,0.0 ,99.9 ,146.1 ,0.0 ,0.0 ,0.0 ,12.4 ,1006.0 ,0.0 ,0.0 ,899.8 ,100 ,45.37 
249.1 ,0.0 ,98.8 ,158.1 ,0.0 ,0.0 ,0.0 ,12.8 ,987.8 ,0.0 ,0.0 ,889.0 ,3 ,15.36 
249.1 ,0.0 ,98.8 ,158.1 ,0.0 ,0.0 ,0.0 ,12.8 ,987.8 ,0.0 ,0.0 ,889.0 ,14 ,28.68 
249.1 ,0.0 ,98.8 ,158.1 ,0.0 ,0.0 ,0.0 ,12.8 ,987.8 ,0.0 ,0.0 ,889.0 ,28 ,30.85 
249.1 ,0.0 ,98.8 ,158.1 ,0.0 ,0.0 ,0.0 ,12.8 ,987.8 ,0.0 ,0.0 ,889.0 ,56 ,42.03 
249.1 ,0.0 ,98.8 ,158.1 ,0.0 ,0.0 ,0.0 ,12.8 ,987.8 ,0.0 ,0.0 ,889.0 ,100 ,51.06 
252.3 ,0.0 ,98.8 ,146.3 ,0.0 ,0.0 ,0.0 ,14.2 ,987.8 ,0.0 ,0.0 ,889.0 ,3 ,21.78 
252.3 ,0.0 ,98.8 ,146.3 ,0.0 ,0.0 ,0.0 ,14.2 ,987.8 ,0.0 ,0.0 ,889.0 ,14 ,42.29 
252.3 ,0.0 ,98.8 ,146.3 ,0.0 ,0.0 ,0.0 ,14.2 ,987.8 ,0.0 ,0.0 ,889.0 ,28 ,50.60 
252.3 ,0.0 ,98.8 ,146.3 ,0.0 ,0.0 ,0.0 ,14.2 ,987.8 ,0.0 ,0.0 ,889.0 ,56 ,55.83 
252.3 ,0.0 ,98.8 ,146.3 ,0.0 ,0.0 ,0.0 ,14.2 ,987.8 ,0.0 ,0.0 ,889.0 ,100 ,60.95 
246.8 ,0.0 ,125.1 ,143.3 ,0.0 ,0.0 ,0.0 ,12.0 ,1086.8 ,0.0 ,0.0 ,800.9 ,3 ,23.52 
246.8 ,0.0 ,125.1 ,143.3 ,0.0 ,0.0 ,0.0 ,12.0 ,1086.8 ,0.0 ,0.0 ,800.9 ,14 ,42.22 
246.8 ,0.0 ,125.1 ,143.3 ,0.0 ,0.0 ,0.0 ,12.0 ,1086.8 ,0.0 ,0.0 ,800.9 ,28 ,52.50 
246.8 ,0.0 ,125.1 ,143.3 ,0.0 ,0.0 ,0.0 ,12.0 ,1086.8 ,0.0 ,0.0 ,800.9 ,56 ,60.32 
246.8 ,0.0 ,125.1 ,143.3 ,0.0 ,0.0 ,0.0 ,12.0 ,1086.8 ,0.0 ,0.0 ,800.9 ,100 ,66.42 
275.1 ,0.0 ,121.4 ,159.5 ,0.0 ,0.0 ,0.0 ,9.9 ,1053.6 ,0.0 ,0.0 ,777.5 ,3 ,23.80 
275.1 ,0.0 ,121.4 ,159.5 ,0.0 ,0.0 ,0.0 ,9.9 ,1053.6 ,0.0 ,0.0 ,777.5 ,14 ,38.77 
275.1 ,0.0 ,121.4 ,159.5 ,0.0 ,0.0 ,0.0 ,9.9 ,1053.6 ,0.0 ,0.0 ,777.5 ,28 ,51.33 
275.1 ,0.0 ,121.4 ,159.5 ,0.0 ,0.0 ,0.0 ,9.9 ,1053.6 ,0.0 ,0.0 ,777.5 ,56 ,56.85 
275.1 ,0.0 ,121.4 ,159.5 ,0.0 ,0.0 ,0.0 ,9.9 ,1053.6 ,0.0 ,0.0 ,777.5 ,100 ,58.61 
297.2 ,0.0 ,117.5 ,174.8 ,0.0 ,0.0 ,0.0 ,9.5 ,1022.8 ,0.0 ,0.0 ,753.5 ,3 ,21.91 
